case_pack	resource	cell_x	cell_y	cell_z	tier	band	baseline_eligible	baseline_budget	baseline_planned	baseline_accepted	baseline_collisions	baseline_shortfall	baseline_placed	sampler_eligible	sampler_budget	sampler_planned	sampler_accepted	sampler_collisions	sampler_shortfall	sampler_placed
1	tin	103	-38	10	4	ordinary	4024	10	2	2	0	0	10	4024	10	2	2	0	0	10
1	tin	103	-38	11	4	ordinary	4055	11	2	2	0	0	11	4055	11	2	2	0	0	11
1	tin	103	-38	12	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	1	0	10
1	tin	103	-38	8	4	ordinary	4015	10	2	2	0	0	10	4015	10	2	2	0	0	10
1	tin	103	-38	9	4	ordinary	4068	11	2	2	0	0	11	4068	11	2	2	0	0	11
1	tin	103	-39	10	4	ordinary	4014	10	2	2	1	0	10	4014	10	2	2	0	0	10
1	tin	103	-39	11	4	ordinary	4028	10	2	2	0	0	10	4028	10	2	2	0	0	10
1	tin	103	-39	12	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	0	0	10
1	tin	103	-39	8	4	ordinary	3343	9	2	2	0	0	9	3343	9	2	2	0	0	9
1	tin	103	-39	9	4	ordinary	4032	11	2	2	0	0	11	4032	11	2	2	0	0	11
1	tin	103	-40	10	4	ordinary	4013	10	2	2	0	0	10	4013	10	2	2	0	0	10
1	tin	103	-40	11	4	ordinary	4023	11	2	2	0	0	11	4023	11	2	2	0	0	11
1	tin	103	-40	12	4	ordinary	3999	10	2	2	0	0	10	3999	10	2	2	0	0	10
1	tin	103	-40	8	4	ordinary	4075	10	2	2	0	0	10	4075	10	2	2	0	0	10
1	tin	103	-40	9	4	ordinary	3215	9	2	2	0	0	9	3215	9	2	2	0	0	9
1	tin	103	-41	10	4	ordinary	4002	10	2	2	0	0	10	4002	10	2	2	0	0	10
1	tin	103	-41	11	4	ordinary	3946	10	2	2	0	0	10	3946	10	2	2	0	0	10
1	tin	103	-41	12	4	ordinary	4037	11	2	2	0	0	11	4037	11	2	2	0	0	11
1	tin	103	-41	8	4	ordinary	4066	11	2	2	0	0	11	4066	11	2	2	0	0	11
1	tin	103	-41	9	4	ordinary	3337	9	2	2	0	0	9	3337	9	2	2	1	0	9
1	tin	103	-42	10	4	ordinary	4016	10	2	2	0	0	10	4016	10	2	2	0	0	10
1	tin	103	-42	11	4	ordinary	3935	10	2	2	0	0	10	3935	10	2	2	0	0	10
1	tin	103	-42	12	4	ordinary	4001	11	2	2	1	0	11	4001	11	2	2	0	0	11
1	tin	103	-42	8	4	ordinary	4094	10	2	2	0	0	10	4094	10	2	2	0	0	10
1	tin	103	-42	9	4	ordinary	4065	11	2	2	0	0	11	4065	11	2	2	0	0	11
1	tin	104	-123	10	6	deep_1500_1999	4021	13	2	2	0	0	13	4021	13	2	2	0	0	13
1	tin	104	-123	11	6	deep_1500_1999	3883	12	2	2	0	0	12	3883	12	2	2	0	0	12
1	tin	104	-123	12	6	deep_1500_1999	4017	13	2	2	0	0	13	4017	13	2	2	0	0	13
1	tin	104	-123	8	6	deep_1500_1999	4068	13	2	2	1	0	13	4068	13	2	2	0	0	13
1	tin	104	-123	9	6	deep_1500_1999	4019	13	2	2	0	0	13	4019	13	2	2	1	0	13
1	tin	104	-124	10	6	deep_1500_1999	2816	9	2	2	0	0	9	2816	9	2	2	0	0	9
1	tin	104	-124	11	6	deep_1500_1999	3171	10	2	2	0	0	10	3171	10	2	2	0	0	10
1	tin	104	-124	12	6	deep_1500_1999	3792	13	2	2	0	0	13	3792	13	2	2	0	0	13
1	tin	104	-124	8	6	deep_1500_1999	3986	13	2	2	0	0	13	3986	13	2	2	0	0	13
1	tin	104	-124	9	6	deep_1500_1999	3076	10	2	2	0	0	10	3076	10	2	2	0	0	10
1	tin	104	-125	10	6	deep_1500_1999	3600	12	2	2	0	0	12	3600	12	2	2	0	0	12
1	tin	104	-125	10	6	deep_2000_floor	253	1	1	1	0	0	1	253	1	1	1	0	0	1
1	tin	104	-125	11	6	deep_1500_1999	3690	12	2	2	0	0	12	3690	12	2	2	1	0	12
1	tin	104	-125	11	6	deep_2000_floor	245	1	1	1	0	0	1	245	1	1	1	0	0	1
1	tin	104	-125	12	6	deep_1500_1999	3659	12	2	2	0	0	12	3659	12	2	2	0	0	12
1	tin	104	-125	12	6	deep_2000_floor	254	1	1	1	0	0	1	254	1	1	1	0	0	1
1	tin	104	-125	8	6	deep_1500_1999	3828	13	2	2	0	0	13	3828	13	2	2	0	0	13
1	tin	104	-125	8	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	104	-125	9	6	deep_1500_1999	3701	12	2	2	0	0	12	3701	12	2	2	0	0	12
1	tin	104	-125	9	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	104	-126	10	6	deep_2000_floor	4020	15	2	2	0	0	15	4020	15	2	2	0	0	15
1	tin	104	-126	11	6	deep_2000_floor	3527	13	2	2	0	0	13	3527	13	2	2	0	0	13
1	tin	104	-126	12	6	deep_2000_floor	2706	11	2	2	0	0	11	2706	11	2	2	0	0	11
1	tin	104	-126	8	6	deep_2000_floor	3956	16	2	2	0	0	16	3956	16	2	2	0	0	16
1	tin	104	-126	9	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
1	tin	104	-127	10	6	deep_2000_floor	3855	15	2	2	0	0	15	3855	15	2	2	0	0	15
1	tin	104	-127	11	6	deep_2000_floor	4086	16	2	2	0	0	16	4086	16	2	2	0	0	16
1	tin	104	-127	12	6	deep_2000_floor	4070	16	2	2	0	0	16	4070	16	2	2	0	0	16
1	tin	104	-127	8	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
1	tin	104	-127	9	6	deep_2000_floor	4086	16	2	2	1	0	16	4086	16	2	2	0	0	16
1	tin	104	-38	10	4	ordinary	4091	11	2	2	0	0	11	4091	11	2	2	0	0	11
1	tin	104	-38	11	4	ordinary	3991	11	2	2	0	0	11	3991	11	2	2	0	0	11
1	tin	104	-38	12	4	ordinary	4053	11	2	2	0	0	11	4053	11	2	2	0	0	11
1	tin	104	-38	8	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	104	-38	9	4	ordinary	3977	10	2	2	0	0	10	3977	10	2	2	0	0	10
1	tin	104	-39	10	4	ordinary	4088	11	2	2	0	0	11	4088	11	2	2	1	0	11
1	tin	104	-39	11	4	ordinary	3990	11	2	2	0	0	11	3990	11	2	2	0	0	11
1	tin	104	-39	12	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	104	-39	8	4	ordinary	3669	9	2	2	0	0	9	3669	9	2	2	0	0	9
1	tin	104	-39	9	4	ordinary	4010	11	2	2	0	0	11	4010	11	2	2	0	0	11
1	tin	104	-40	10	4	ordinary	4024	11	2	2	0	0	11	4024	11	2	2	0	0	11
1	tin	104	-40	11	4	ordinary	3974	10	2	2	0	0	10	3974	10	2	2	0	0	10
1	tin	104	-40	12	4	ordinary	4087	10	2	2	0	0	10	4087	10	2	2	0	0	10
1	tin	104	-40	8	4	ordinary	3933	10	2	2	0	0	10	3933	10	2	2	0	0	10
1	tin	104	-40	9	4	ordinary	3822	10	2	2	0	0	10	3822	10	2	2	0	0	10
1	tin	104	-41	10	4	ordinary	3884	10	2	2	0	0	10	3884	10	2	2	0	0	10
1	tin	104	-41	11	4	ordinary	4092	11	2	2	0	0	11	4092	11	2	2	0	0	11
1	tin	104	-41	12	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	1	0	10
1	tin	104	-41	8	4	ordinary	3933	11	2	2	0	0	11	3933	11	2	2	0	0	11
1	tin	104	-41	9	4	ordinary	3652	10	2	2	0	0	10	3652	10	2	2	0	0	10
1	tin	104	-42	10	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	104	-42	11	4	ordinary	4038	11	2	2	0	0	11	4038	11	2	2	0	0	11
1	tin	104	-42	12	4	ordinary	4030	10	2	2	0	0	10	4030	10	2	2	0	0	10
1	tin	104	-42	8	4	ordinary	4007	10	2	2	0	0	10	4007	10	2	2	0	0	10
1	tin	104	-42	9	4	ordinary	3863	11	2	2	0	0	11	3863	11	2	2	1	0	11
1	tin	105	-123	10	6	deep_1500_1999	4011	13	2	2	0	0	13	4011	13	2	2	0	0	13
1	tin	105	-123	11	6	deep_1500_1999	4096	13	2	2	0	0	13	4096	13	2	2	1	0	13
1	tin	105	-123	12	6	deep_1500_1999	4096	14	2	2	0	0	14	4096	14	2	2	0	0	14
1	tin	105	-123	8	6	deep_1500_1999	4007	13	2	2	0	0	13	4007	13	2	2	0	0	13
1	tin	105	-123	9	6	deep_1500_1999	4004	13	2	2	0	0	13	4004	13	2	2	1	0	13
1	tin	105	-124	10	6	deep_1500_1999	3287	10	2	2	1	0	10	3287	10	2	2	0	0	10
1	tin	105	-124	11	6	deep_1500_1999	3324	11	2	2	0	0	11	3324	11	2	2	0	0	11
1	tin	105	-124	12	6	deep_1500_1999	3486	11	2	2	0	0	11	3486	11	2	2	0	0	11
1	tin	105	-124	8	6	deep_1500_1999	4015	13	2	2	0	0	13	4015	13	2	2	0	0	13
1	tin	105	-124	9	6	deep_1500_1999	3208	10	2	2	0	0	10	3208	10	2	2	0	0	10
1	tin	105	-125	10	6	deep_1500_1999	3548	12	2	2	1	0	12	3548	12	2	2	0	0	12
1	tin	105	-125	10	6	deep_2000_floor	240	1	1	1	0	0	1	240	1	1	1	0	0	1
1	tin	105	-125	11	6	deep_1500_1999	3457	11	2	2	0	0	11	3457	11	2	2	0	0	11
1	tin	105	-125	11	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	105	-125	12	6	deep_1500_1999	3694	12	2	2	0	0	12	3694	12	2	2	0	0	12
1	tin	105	-125	12	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	105	-125	8	6	deep_1500_1999	3816	13	2	2	0	0	13	3816	13	2	2	0	0	13
1	tin	105	-125	8	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	105	-125	9	6	deep_1500_1999	3613	12	2	2	0	0	12	3613	12	2	2	0	0	12
1	tin	105	-125	9	6	deep_2000_floor	253	1	1	1	0	0	1	253	1	1	1	0	0	1
1	tin	105	-126	10	6	deep_2000_floor	3969	15	2	2	0	0	15	3969	15	2	2	0	0	15
1	tin	105	-126	11	6	deep_2000_floor	4054	15	2	2	1	0	15	4054	15	2	2	0	0	15
1	tin	105	-126	12	6	deep_2000_floor	3592	14	2	2	0	0	14	3592	14	2	2	0	0	14
1	tin	105	-126	8	6	deep_2000_floor	3910	16	2	2	0	0	16	3910	16	2	2	0	0	16
1	tin	105	-126	9	6	deep_2000_floor	4058	16	2	2	0	0	16	4058	16	2	2	0	0	16
1	tin	105	-127	10	6	deep_2000_floor	3926	15	2	2	0	0	15	3926	15	2	2	0	0	15
1	tin	105	-127	11	6	deep_2000_floor	4022	16	2	2	0	0	16	4022	16	2	2	0	0	16
1	tin	105	-127	12	6	deep_2000_floor	4017	16	2	2	0	0	16	4017	16	2	2	0	0	16
1	tin	105	-127	8	6	deep_2000_floor	3993	16	2	2	0	0	16	3993	16	2	2	0	0	16
1	tin	105	-127	9	6	deep_2000_floor	4076	16	2	2	0	0	16	4076	16	2	2	1	0	16
1	tin	105	-38	10	4	ordinary	4045	11	2	2	0	0	11	4045	11	2	2	1	0	11
1	tin	105	-38	11	4	ordinary	4051	11	2	2	0	0	11	4051	11	2	2	0	0	11
1	tin	105	-38	12	4	ordinary	3604	10	2	2	0	0	10	3604	10	2	2	0	0	10
1	tin	105	-38	8	4	ordinary	4057	11	2	2	1	0	11	4057	11	2	2	0	0	11
1	tin	105	-38	9	4	ordinary	4027	11	2	2	0	0	11	4027	11	2	2	0	0	11
1	tin	105	-39	10	4	ordinary	3779	9	2	2	0	0	9	3779	9	2	2	1	0	9
1	tin	105	-39	11	4	ordinary	3462	9	2	2	0	0	9	3462	9	2	2	0	0	9
1	tin	105	-39	12	4	ordinary	3780	10	2	2	0	0	10	3780	10	2	2	0	0	10
1	tin	105	-39	8	4	ordinary	3961	10	2	2	0	0	10	3961	10	2	2	0	0	10
1	tin	105	-39	9	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	105	-40	10	4	ordinary	4023	11	2	2	0	0	11	4023	11	2	2	0	0	11
1	tin	105	-40	11	4	ordinary	4070	10	2	2	0	0	10	4070	10	2	2	0	0	10
1	tin	105	-40	12	4	ordinary	3544	9	2	2	0	0	9	3544	9	2	2	0	0	9
1	tin	105	-40	8	4	ordinary	4024	11	2	2	0	0	11	4024	11	2	2	0	0	11
1	tin	105	-40	9	4	ordinary	4010	10	2	2	0	0	10	4010	10	2	2	1	0	10
1	tin	105	-41	10	4	ordinary	3985	11	2	2	0	0	11	3985	11	2	2	0	0	11
1	tin	105	-41	11	4	ordinary	4060	10	2	2	0	0	10	4060	10	2	2	0	0	10
1	tin	105	-41	12	4	ordinary	3798	10	2	2	0	0	10	3798	10	2	2	0	0	10
1	tin	105	-41	8	4	ordinary	3815	10	2	2	0	0	10	3815	10	2	2	0	0	10
1	tin	105	-41	9	4	ordinary	3941	10	2	2	0	0	10	3941	10	2	2	0	0	10
1	tin	105	-42	10	4	ordinary	3729	10	2	2	0	0	10	3729	10	2	2	0	0	10
1	tin	105	-42	11	4	ordinary	4033	10	2	2	0	0	10	4033	10	2	2	0	0	10
1	tin	105	-42	12	4	ordinary	4028	10	2	2	0	0	10	4028	10	2	2	0	0	10
1	tin	105	-42	8	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	105	-42	9	4	ordinary	3887	10	2	2	0	0	10	3887	10	2	2	0	0	10
1	tin	106	-123	10	6	deep_1500_1999	4009	13	2	2	0	0	13	4009	13	2	2	0	0	13
1	tin	106	-123	11	6	deep_1500_1999	4087	14	2	2	0	0	14	4087	14	2	2	0	0	14
1	tin	106	-123	12	6	deep_1500_1999	3973	13	2	2	0	0	13	3973	13	2	2	1	0	13
1	tin	106	-123	8	6	deep_1500_1999	3951	13	2	2	0	0	13	3951	13	2	2	0	0	13
1	tin	106	-123	9	6	deep_1500_1999	4005	13	2	2	0	0	13	4005	13	2	2	0	0	13
1	tin	106	-124	10	6	deep_1500_1999	3942	13	2	2	0	0	13	3942	13	2	2	0	0	13
1	tin	106	-124	11	6	deep_1500_1999	3543	11	2	2	0	0	11	3543	11	2	2	0	0	11
1	tin	106	-124	12	6	deep_1500_1999	2818	9	2	2	0	0	9	2818	9	2	2	0	0	9
1	tin	106	-124	8	6	deep_1500_1999	4049	13	2	2	0	0	13	4049	13	2	2	0	0	13
1	tin	106	-124	9	6	deep_1500_1999	4087	13	2	2	0	0	13	4087	13	2	2	0	0	13
1	tin	106	-125	10	6	deep_1500_1999	3778	12	2	2	0	0	12	3778	12	2	2	0	0	12
1	tin	106	-125	10	6	deep_2000_floor	248	1	1	1	0	0	1	248	1	1	1	0	0	1
1	tin	106	-125	11	6	deep_1500_1999	3389	11	2	2	0	0	11	3389	11	2	2	0	0	11
1	tin	106	-125	11	6	deep_2000_floor	237	1	1	1	0	0	1	237	1	1	1	0	0	1
1	tin	106	-125	12	6	deep_1500_1999	3834	13	2	2	0	0	13	3834	13	2	2	1	0	13
1	tin	106	-125	12	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	106	-125	8	6	deep_1500_1999	3826	12	2	2	0	0	12	3826	12	2	2	0	0	12
1	tin	106	-125	8	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	106	-125	9	6	deep_1500_1999	3721	12	2	2	0	0	12	3721	12	2	2	0	0	12
1	tin	106	-125	9	6	deep_2000_floor	224	1	1	1	0	0	1	224	1	1	1	0	0	1
1	tin	106	-126	10	6	deep_2000_floor	4086	16	2	2	0	0	16	4086	16	2	2	0	0	16
1	tin	106	-126	11	6	deep_2000_floor	4059	15	2	2	0	0	15	4059	15	2	2	0	0	15
1	tin	106	-126	12	6	deep_2000_floor	4014	16	2	2	0	0	16	4014	16	2	2	0	0	16
1	tin	106	-126	8	6	deep_2000_floor	4068	16	2	2	0	0	16	4068	16	2	2	0	0	16
1	tin	106	-126	9	6	deep_2000_floor	3941	15	2	2	0	0	15	3941	15	2	2	0	0	15
1	tin	106	-127	10	6	deep_2000_floor	3939	16	2	2	0	0	16	3939	16	2	2	0	0	16
1	tin	106	-127	11	6	deep_2000_floor	4005	15	2	2	0	0	15	4005	15	2	2	0	0	15
1	tin	106	-127	12	6	deep_2000_floor	4022	15	2	2	0	0	15	4022	15	2	2	0	0	15
1	tin	106	-127	8	6	deep_2000_floor	4089	16	2	2	0	0	16	4089	16	2	2	0	0	16
1	tin	106	-127	9	6	deep_2000_floor	4048	16	2	2	0	0	16	4048	16	2	2	1	0	16
1	tin	106	-38	10	4	ordinary	3972	10	2	2	0	0	10	3972	10	2	2	1	0	10
1	tin	106	-38	11	4	ordinary	4086	11	2	2	0	0	11	4086	11	2	2	1	0	11
1	tin	106	-38	12	4	ordinary	3424	9	2	2	0	0	9	3424	9	2	2	0	0	9
1	tin	106	-38	8	4	ordinary	4047	11	2	2	0	0	11	4047	11	2	2	1	0	11
1	tin	106	-38	9	4	ordinary	4017	11	2	2	0	0	11	4017	11	2	2	0	0	11
1	tin	106	-39	10	4	ordinary	3893	10	2	2	0	0	10	3893	10	2	2	0	0	10
1	tin	106	-39	11	4	ordinary	3961	11	2	2	0	0	11	3961	11	2	2	0	0	11
1	tin	106	-39	12	4	ordinary	2909	7	1	1	0	0	7	2909	7	1	1	0	0	7
1	tin	106	-39	8	4	ordinary	3995	10	2	2	0	0	10	3995	10	2	2	0	0	10
1	tin	106	-39	9	4	ordinary	4063	10	2	2	0	0	10	4063	10	2	2	0	0	10
1	tin	106	-40	10	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	0	0	10
1	tin	106	-40	11	4	ordinary	3968	11	2	2	0	0	11	3968	11	2	2	0	0	11
1	tin	106	-40	12	4	ordinary	3047	8	1	1	0	0	8	3047	8	1	1	0	0	8
1	tin	106	-40	8	4	ordinary	4082	10	2	2	0	0	10	4082	10	2	2	0	0	10
1	tin	106	-40	9	4	ordinary	3917	10	2	2	0	0	10	3917	10	2	2	0	0	10
1	tin	106	-41	10	4	ordinary	4055	10	2	2	1	0	10	4055	10	2	2	0	0	10
1	tin	106	-41	11	4	ordinary	4066	10	2	2	0	0	10	4066	10	2	2	0	0	10
1	tin	106	-41	12	4	ordinary	3868	10	2	2	0	0	10	3868	10	2	2	0	0	10
1	tin	106	-41	8	4	ordinary	3811	10	2	2	0	0	10	3811	10	2	2	0	0	10
1	tin	106	-41	9	4	ordinary	4030	10	2	2	0	0	10	4030	10	2	2	0	0	10
1	tin	106	-42	10	4	ordinary	4084	11	2	2	0	0	11	4084	11	2	2	0	0	11
1	tin	106	-42	11	4	ordinary	4015	10	2	2	0	0	10	4015	10	2	2	0	0	10
1	tin	106	-42	12	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	0	0	10
1	tin	106	-42	8	4	ordinary	4090	10	2	2	0	0	10	4090	10	2	2	0	0	10
1	tin	106	-42	9	4	ordinary	4028	11	2	2	0	0	11	4028	11	2	2	0	0	11
1	tin	107	-123	10	6	deep_1500_1999	4096	13	2	2	0	0	13	4096	13	2	2	0	0	13
1	tin	107	-123	11	6	deep_1500_1999	4000	13	2	2	0	0	13	4000	13	2	2	0	0	13
1	tin	107	-123	12	6	deep_1500_1999	4020	13	2	2	0	0	13	4020	13	2	2	0	0	13
1	tin	107	-123	8	6	deep_1500_1999	4017	14	2	2	0	0	14	4017	14	2	2	0	0	14
1	tin	107	-123	9	6	deep_1500_1999	4055	13	2	2	0	0	13	4055	13	2	2	0	0	13
1	tin	107	-124	10	6	deep_1500_1999	4085	14	2	2	0	0	14	4085	14	2	2	0	0	14
1	tin	107	-124	11	6	deep_1500_1999	4060	13	2	2	0	0	13	4060	13	2	2	0	0	13
1	tin	107	-124	12	6	deep_1500_1999	4045	13	2	2	0	0	13	4045	13	2	2	0	0	13
1	tin	107	-124	8	6	deep_1500_1999	3894	13	2	2	0	0	13	3894	13	2	2	0	0	13
1	tin	107	-124	9	6	deep_1500_1999	3964	13	2	2	1	0	13	3964	13	2	2	0	0	13
1	tin	107	-125	10	6	deep_1500_1999	3795	12	2	2	0	0	12	3795	12	2	2	0	0	12
1	tin	107	-125	10	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	107	-125	11	6	deep_1500_1999	3838	12	2	2	0	0	12	3838	12	2	2	0	0	12
1	tin	107	-125	11	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	107	-125	12	6	deep_1500_1999	3840	12	2	2	0	0	12	3840	12	2	2	0	0	12
1	tin	107	-125	12	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	107	-125	8	6	deep_1500_1999	3791	13	2	2	0	0	13	3791	13	2	2	0	0	13
1	tin	107	-125	8	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	1	0	1
1	tin	107	-125	9	6	deep_1500_1999	3656	12	2	2	0	0	12	3656	12	2	2	1	0	12
1	tin	107	-125	9	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
1	tin	107	-126	10	6	deep_2000_floor	4015	16	2	2	0	0	16	4015	16	2	2	0	0	16
1	tin	107	-126	11	6	deep_2000_floor	4081	16	2	2	0	0	16	4081	16	2	2	0	0	16
1	tin	107	-126	12	6	deep_2000_floor	4085	15	2	2	0	0	15	4085	15	2	2	0	0	15
1	tin	107	-126	8	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
1	tin	107	-126	9	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
1	tin	107	-127	10	6	deep_2000_floor	4007	16	2	2	1	0	16	4007	16	2	2	0	0	16
1	tin	107	-127	11	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
1	tin	107	-127	12	6	deep_2000_floor	4019	16	2	2	1	0	16	4019	16	2	2	0	0	16
1	tin	107	-127	8	6	deep_2000_floor	4096	16	2	2	0	0	16	4096	16	2	2	1	0	16
1	tin	107	-127	9	6	deep_2000_floor	4046	16	2	2	0	0	16	4046	16	2	2	0	0	16
1	tin	107	-38	10	4	ordinary	4096	11	2	2	0	0	11	4096	11	2	2	0	0	11
1	tin	107	-38	11	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	0	0	10
1	tin	107	-38	12	4	ordinary	3845	10	2	2	0	0	10	3845	10	2	2	0	0	10
1	tin	107	-38	8	4	ordinary	3939	10	2	2	0	0	10	3939	10	2	2	0	0	10
1	tin	107	-38	9	4	ordinary	3906	10	2	2	0	0	10	3906	10	2	2	0	0	10
1	tin	107	-39	10	4	ordinary	4028	11	2	2	0	0	11	4028	11	2	2	0	0	11
1	tin	107	-39	11	4	ordinary	4083	11	2	2	0	0	11	4083	11	2	2	0	0	11
1	tin	107	-39	12	4	ordinary	4045	10	2	2	0	0	10	4045	10	2	2	0	0	10
1	tin	107	-39	8	4	ordinary	4091	11	2	2	0	0	11	4091	11	2	2	0	0	11
1	tin	107	-39	9	4	ordinary	4000	11	2	2	1	0	11	4000	11	2	2	1	0	11
1	tin	107	-40	10	4	ordinary	3602	9	2	2	0	0	9	3602	9	2	2	0	0	9
1	tin	107	-40	11	4	ordinary	4037	11	2	2	0	0	11	4037	11	2	2	0	0	11
1	tin	107	-40	12	4	ordinary	4048	11	2	2	0	0	11	4048	11	2	2	0	0	11
1	tin	107	-40	8	4	ordinary	3994	11	2	2	0	0	11	3994	11	2	2	0	0	11
1	tin	107	-40	9	4	ordinary	3785	10	2	2	0	0	10	3785	10	2	2	0	0	10
1	tin	107	-41	10	4	ordinary	3951	10	2	2	0	0	10	3951	10	2	2	0	0	10
1	tin	107	-41	11	4	ordinary	3974	10	2	2	0	0	10	3974	10	2	2	0	0	10
1	tin	107	-41	12	4	ordinary	4041	10	2	2	0	0	10	4041	10	2	2	0	0	10
1	tin	107	-41	8	4	ordinary	3755	9	2	2	0	0	9	3755	9	2	2	0	0	9
1	tin	107	-41	9	4	ordinary	3440	9	2	2	0	0	9	3440	9	2	2	0	0	9
1	tin	107	-42	10	4	ordinary	4070	10	2	2	0	0	10	4070	10	2	2	1	0	10
1	tin	107	-42	11	4	ordinary	4013	10	2	2	0	0	10	4013	10	2	2	0	0	10
1	tin	107	-42	12	4	ordinary	4096	10	2	2	0	0	10	4096	10	2	2	0	0	10
1	tin	107	-42	8	4	ordinary	4037	10	2	2	0	0	10	4037	10	2	2	1	0	10
1	tin	107	-42	9	4	ordinary	3981	10	2	2	0	0	10	3981	10	2	2	0	0	10
2	abyssal_crystal	-103	-123	10	6	deep_1500_1999	4018	3	2	2	0	0	3	4018	3	2	2	0	0	3
2	abyssal_crystal	-103	-123	11	6	deep_1500_1999	3853	2	1	1	0	0	2	3853	2	1	1	0	0	2
2	abyssal_crystal	-103	-123	12	6	deep_1500_1999	3893	3	2	2	0	0	3	3893	3	2	2	0	0	3
2	abyssal_crystal	-103	-123	8	6	deep_1500_1999	3948	2	1	1	0	0	2	3948	2	1	1	0	0	2
2	abyssal_crystal	-103	-123	9	6	deep_1500_1999	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
2	abyssal_crystal	-103	-124	10	6	deep_1500_1999	4083	3	2	2	0	0	3	4083	3	2	2	0	0	3
2	abyssal_crystal	-103	-124	11	6	deep_1500_1999	3994	3	2	2	0	0	3	3994	3	2	2	0	0	3
2	abyssal_crystal	-103	-124	12	6	deep_1500_1999	4070	2	1	1	0	0	2	4070	2	1	1	0	0	2
2	abyssal_crystal	-103	-124	8	6	deep_1500_1999	4059	3	2	2	0	0	3	4059	3	2	2	0	0	3
2	abyssal_crystal	-103	-124	9	6	deep_1500_1999	3733	3	2	2	0	0	3	3733	3	2	2	0	0	3
2	abyssal_crystal	-103	-125	10	6	deep_1500_1999	3771	2	1	1	0	0	2	3771	2	1	1	0	0	2
2	abyssal_crystal	-103	-125	10	6	deep_2000_floor	256	0	0	0	0	0	0	256	0	0	0	0	0	0
